No	TMNo	EnNo	Name	INOUT	Mode	DateTime
1197	1	4		0	6	2018/01/17 18:02:07
1198	1	29		0	6	2018/01/17 18:02:13
1199	1	12		0	6	2018/01/17 18:02:33
1200	1	13		0	6	2018/01/17 18:02:38
1201	1	28		0	6	2018/01/17 18:03:52
1202	1	19		0	6	2018/01/17 18:04:06
1203	1	19		0	6	2018/01/17 18:04:06
1204	1	15		0	6	2018/01/17 18:05:23
1205	1	3		0	6	2018/01/17 18:08:30
1206	1	3		0	6	2018/01/17 18:08:30
1207	1	11		0	6	2018/01/17 18:08:38
1208	1	11		0	6	2018/01/17 18:08:38
1209	1	9		0	6	2018/01/17 18:13:53
1210	1	2		0	6	2018/01/17 19:31:47
1211	1	4		0	5	2018/01/18 08:50:41
1212	1	9		0	5	2018/01/18 08:54:30
1213	1	30		0	5	2018/01/18 08:55:33
1214	1	27		0	5	2018/01/18 08:56:26
1215	1	1		0	5	2018/01/18 09:01:27
1216	1	1		0	5	2018/01/18 09:01:28
1217	1	21		0	5	2018/01/18 09:01:33
1218	1	13		0	5	2018/01/18 09:02:52
1219	1	17		0	5	2018/01/18 09:05:57
1220	1	19		0	5	2018/01/18 09:09:01
1221	1	20		0	5	2018/01/18 09:09:05
1222	1	5		0	5	2018/01/18 09:11:15
1223	1	18		0	5	2018/01/18 09:22:05
1224	1	15		0	5	2018/01/18 09:23:44
1225	1	2		0	5	2018/01/18 09:24:55
1226	1	22		0	5	2018/01/18 09:29:54
1227	1	22		0	5	2018/01/18 09:29:54
1228	1	14		0	5	2018/01/18 09:31:46
1229	1	14		0	5	2018/01/18 09:31:46
1230	1	3		0	5	2018/01/18 10:12:28
1231	1	3		0	5	2018/01/18 10:12:28
1232	1	1		0	6	2018/01/18 12:00:34
1233	1	9		0	6	2018/01/18 12:00:42
1234	1	13		0	6	2018/01/18 12:00:57
1235	1	13		0	6	2018/01/18 12:00:57
1236	1	5		0	6	2018/01/18 12:01:16
1237	1	21		0	6	2018/01/18 12:01:22
1238	1	18		0	6	2018/01/18 12:01:26
1239	1	12		0	6	2018/01/18 12:01:35
1240	1	17		0	6	2018/01/18 12:01:35
1241	1	3		0	6	2018/01/18 12:01:38
1242	1	3		0	6	2018/01/18 12:01:38
1243	1	20		0	6	2018/01/18 12:01:41
1244	1	30		0	6	2018/01/18 12:01:49
1245	1	27		0	6	2018/01/18 12:01:56
1246	1	19		0	6	2018/01/18 12:02:01
1247	1	22		0	6	2018/01/18 12:02:27
1248	1	20		0	5	2018/01/18 12:31:39
1249	1	20		0	5	2018/01/18 12:31:39
1250	1	22		0	5	2018/01/18 12:31:44
1251	1	18		0	5	2018/01/18 12:31:50
1252	1	17		0	5	2018/01/18 12:31:56
1253	1	19		0	5	2018/01/18 12:32:04
1254	1	19		0	5	2018/01/18 12:32:04
1255	1	27		0	5	2018/01/18 12:43:14
1256	1	4		0	6	2018/01/18 12:49:40
1257	1	4		0	5	2018/01/18 12:49:47
1258	1	21		0	5	2018/01/18 12:50:00
1259	1	1		0	5	2018/01/18 12:51:13
1260	1	9		0	5	2018/01/18 12:51:18
1261	1	3		0	5	2018/01/18 12:51:21
1262	1	3		0	5	2018/01/18 12:51:21
1263	1	30		0	5	2018/01/18 12:52:50
1264	1	13		0	5	2018/01/18 12:58:33
1265	1	5		0	5	2018/01/18 13:00:16
1266	1	29		0	5	2018/01/18 13:36:41
1267	1	12		0	5	2018/01/18 14:13:10
1268	1	28		0	5	2018/01/18 14:35:58
1269	1	30		0	6	2018/01/18 15:16:10
1270	1	27		0	6	2018/01/18 15:16:14
1271	1	20		0	6	2018/01/18 18:00:58
1272	1	20		0	6	2018/01/18 18:00:58
1273	1	17		0	6	2018/01/18 18:01:20
1274	1	17		0	6	2018/01/18 18:01:20
1275	1	21		0	6	2018/01/18 18:01:27
1276	1	22		0	6	2018/01/18 18:01:54
1277	1	18		0	6	2018/01/18 18:02:02
1278	1	29		0	6	2018/01/18 18:02:13
1279	1	28		0	6	2018/01/18 18:04:56
1280	1	12		0	6	2018/01/18 18:05:17
1281	1	9		0	6	2018/01/18 18:10:37
1282	1	9		0	6	2018/01/18 18:10:37
1283	1	19		0	6	2018/01/18 18:10:52
1284	1	5		0	6	2018/01/18 18:10:57
1285	1	14		0	6	2018/01/18 18:11:11
1286	1	4		0	6	2018/01/18 18:11:19
1287	1	1		0	6	2018/01/18 18:11:49
1288	1	3		0	6	2018/01/18 18:12:01
1289	1	3		0	6	2018/01/18 18:12:01
1290	1	13		0	6	2018/01/18 18:52:10
1291	1	2		0	6	2018/01/18 19:04:11
1292	1	2		0	6	2018/01/18 20:19:53
1293	1	2		0	6	2018/01/18 20:20:04
1294	1	14		0	6	2018/01/18 23:56:02
1295	1	4		0	5	2018/01/19 08:29:26
1296	1	13		0	5	2018/01/19 08:56:55
1297	1	13		0	5	2018/01/19 08:56:55
1298	1	6		0	5	2018/01/19 08:57:46
1299	1	17		0	5	2018/01/19 08:58:37
1300	1	21		0	5	2018/01/19 08:59:36
1301	1	30		0	5	2018/01/19 09:00:48
1302	1	7		0	5	2018/01/19 09:00:53
1303	1	7		0	5	2018/01/19 09:00:53
1304	1	1		0	5	2018/01/19 09:05:39
1305	1	29		0	5	2018/01/19 09:07:36
1306	1	27		0	5	2018/01/19 09:08:19
1307	1	19		0	5	2018/01/19 09:17:30
1308	1	9		0	5	2018/01/19 09:22:43
1309	1	20		0	5	2018/01/19 09:22:45
1310	1	14		0	5	2018/01/19 09:24:07
1311	1	14		0	5	2018/01/19 09:24:07
1312	1	18		0	5	2018/01/19 09:26:41
1313	1	2		0	5	2018/01/19 09:31:59
1314	1	2		0	5	2018/01/19 09:32:01
1315	1	15		0	5	2018/01/19 09:35:30
1316	1	22		0	5	2018/01/19 09:44:17
1317	1	3		0	5	2018/01/19 10:25:52
1318	1	14		0	5	2018/01/19 12:00:16
1319	1	1		0	6	2018/01/19 12:01:29
1320	1	9		0	6	2018/01/19 12:01:35
1321	1	9		0	6	2018/01/19 12:01:35
1322	1	9		0	6	2018/01/19 12:01:38
1323	1	9		0	6	2018/01/19 12:01:38
1324	1	9		0	6	2018/01/19 12:01:40
1325	1	9		0	6	2018/01/19 12:01:40
1326	1	13		0	6	2018/01/19 12:01:43
1327	1	3		0	6	2018/01/19 12:01:46
1328	1	3		0	6	2018/01/19 12:01:46
1329	1	20		0	6	2018/01/19 12:01:53
1330	1	20		0	6	2018/01/19 12:01:53
1331	1	21		0	6	2018/01/19 12:01:57
1332	1	19		0	6	2018/01/19 12:02:27
1333	1	22		0	6	2018/01/19 12:02:41
1334	1	17		0	6	2018/01/19 12:02:46
1335	1	17		0	6	2018/01/19 12:02:46
1336	1	18		0	6	2018/01/19 12:02:50
1337	1	29		0	6	2018/01/19 12:03:02
1338	1	27		0	6	2018/01/19 12:03:14
1339	1	30		0	6	2018/01/19 12:03:57
1340	1	17		0	6	2018/01/19 12:34:00
1341	1	17		0	5	2018/01/19 12:34:06
1342	1	17		0	5	2018/01/19 12:34:06
1343	1	21		0	5	2018/01/19 12:34:10
1344	1	22		0	5	2018/01/19 12:34:17
1345	1	18		0	5	2018/01/19 12:34:20
1346	1	3		0	5	2018/01/19 12:36:11
1347	1	20		0	5	2018/01/19 12:36:15
1348	1	1		0	5	2018/01/19 12:36:25
1349	1	19		0	5	2018/01/19 12:37:29
1350	1	19		0	5	2018/01/19 12:37:29
1351	1	7		0	6	2018/01/19 12:37:37
1352	1	7		0	6	2018/01/19 12:37:37
1353	1	7		0	5	2018/01/19 12:37:43
1354	1	7		0	5	2018/01/19 12:37:43
1355	1	27		0	5	2018/01/19 12:44:30
1356	1	30		0	5	2018/01/19 12:44:38
1357	1	29		0	5	2018/01/19 12:44:46
1358	1	9		0	5	2018/01/19 13:00:08
1359	1	13		0	5	2018/01/19 13:00:19
1360	1	14		0	5	2018/01/19 13:00:26
1361	1	5		0	5	2018/01/19 13:28:17
1362	1	28		0	5	2018/01/19 14:24:28
1363	1	27		0	6	2018/01/19 14:30:15
1364	1	30		0	6	2018/01/19 14:30:22
1365	1	29		0	6	2018/01/19 14:30:30
1366	1	21		0	6	2018/01/19 18:00:06
1367	1	22		0	6	2018/01/19 18:01:50
1368	1	18		0	6	2018/01/19 18:02:02
1369	1	17		0	6	2018/01/19 18:02:11
1370	1	17		0	6	2018/01/19 18:02:11
1371	1	20		0	6	2018/01/19 18:02:14
1372	1	20		0	6	2018/01/19 18:02:14
1373	1	20		0	6	2018/01/19 18:02:16
1374	1	28		0	6	2018/01/19 18:03:05
1375	1	19		0	6	2018/01/19 18:03:49
1376	1	4		0	6	2018/01/19 18:09:17
1377	1	11		0	6	2018/01/19 18:28:58
1378	1	3		0	6	2018/01/19 19:53:06
1379	1	3		0	6	2018/01/19 19:53:06
1380	1	14		0	6	2018/01/19 19:54:26
1381	1	15		0	6	2018/01/19 21:05:49
1382	1	9		0	5	2018/01/20 13:54:12
1383	1	9		0	5	2018/01/20 13:54:12
1384	1	9		0	5	2018/01/20 19:43:26
1385	1	9		0	6	2018/01/20 19:43:31
1386	1	7		0	5	2018/01/20 19:43:37
1387	1	7		0	5	2018/01/20 19:43:37
1388	1	15		0	5	2018/01/20 19:43:45
1389	1	7		0	6	2018/01/20 19:43:54
1390	1	15		0	6	2018/01/20 19:43:56
1391	1	9		0	5	2018/01/21 14:56:23
1392	1	9		0	6	2018/01/21 16:48:04
1393	1	5		0	5	2018/01/22 08:10:02
1394	1	9		0	5	2018/01/22 08:41:05
1395	1	6		0	5	2018/01/22 08:41:10
1396	1	7		0	5	2018/01/22 08:42:22
1397	1	7		0	5	2018/01/22 08:42:22
1398	1	4		0	5	2018/01/22 08:45:11
1399	1	17		0	5	2018/01/22 08:55:46
1400	1	17		0	5	2018/01/22 08:55:46
1401	1	21		0	5	2018/01/22 08:55:51
1402	1	1		0	5	2018/01/22 08:57:56
1403	1	2		0	5	2018/01/22 09:00:57
1404	1	19		0	5	2018/01/22 09:03:56
1405	1	29		0	5	2018/01/22 09:07:32
1406	1	16		0	5	2018/01/22 09:07:35
1407	1	16		0	6	2018/01/22 09:08:47
1408	1	11		0	5	2018/01/22 09:11:27
1409	1	11		0	5	2018/01/22 09:11:27
1410	1	15		0	5	2018/01/22 09:12:06
1411	1	20		0	5	2018/01/22 09:12:22
1412	1	12		0	5	2018/01/22 09:20:48
1413	1	18		0	5	2018/01/22 09:27:41
1414	1	22		0	5	2018/01/22 09:27:43
1415	1	14		0	5	2018/01/22 09:33:38
1416	1	3		0	5	2018/01/22 10:35:17
1417	1	12		0	5	2018/01/22 10:35:17
1418	1	28		0	5	2018/01/22 10:35:26
1419	1	4		0	6	2018/01/22 12:00:09
1420	1	11		0	6	2018/01/22 12:00:15
1421	1	1		0	6	2018/01/22 12:00:25
1422	1	12		0	6	2018/01/22 12:00:52
1423	1	22		0	6	2018/01/22 12:01:16
1424	1	21		0	6	2018/01/22 12:01:31
1425	1	21		0	6	2018/01/22 12:01:31
1426	1	18		0	6	2018/01/22 12:01:36
1427	1	28		0	6	2018/01/22 12:01:46
1428	1	29		0	6	2018/01/22 12:01:56
1429	1	17		0	6	2018/01/22 12:02:02
1430	1	17		0	6	2018/01/22 12:02:02
1431	1	3		0	6	2018/01/22 12:02:18
1432	1	4		0	5	2018/01/22 12:09:27
1433	1	11		0	5	2018/01/22 12:09:32
1434	1	3		0	5	2018/01/22 12:31:11
1435	1	18		0	5	2018/01/22 12:33:09
1436	1	22		0	5	2018/01/22 12:33:14
1437	1	17		0	5	2018/01/22 12:33:22
1438	1	21		0	5	2018/01/22 12:34:31
1439	1	19		0	5	2018/01/22 12:34:42
1440	1	20		0	5	2018/01/22 12:35:59
1441	1	28		0	5	2018/01/22 12:39:16
1442	1	29		0	5	2018/01/22 12:39:25
1443	1	12		0	5	2018/01/22 12:49:15
1444	1	1		0	5	2018/01/22 12:56:25
1445	1	9		0	6	2018/01/22 12:56:34
1446	1	9		0	5	2018/01/22 12:56:39
1447	1	15		0	6	2018/01/22 12:56:46
1448	1	15		0	5	2018/01/22 12:56:57
1449	1	7		0	6	2018/01/22 12:57:14
1450	1	7		0	6	2018/01/22 12:57:14
1451	1	7		0	5	2018/01/22 12:57:22
1452	1	7		0	5	2018/01/22 12:57:22
1453	1	14		0	5	2018/01/22 13:00:10
1454	1	5		0	5	2018/01/22 13:00:27
1455	1	27		0	5	2018/01/22 13:49:49
1456	1	30		0	5	2018/01/22 13:56:35
1457	1	28		0	6	2018/01/22 16:03:05
1458	1	21		0	6	2018/01/22 18:00:07
1459	1	22		0	6	2018/01/22 18:00:11
1460	1	17		0	6	2018/01/22 18:00:18
1461	1	17		0	6	2018/01/22 18:00:18
1462	1	20		0	6	2018/01/22 18:00:25
1463	1	20		0	6	2018/01/22 18:00:25
1464	1	18		0	6	2018/01/22 18:00:29
1465	1	30		0	6	2018/01/22 18:00:39
1466	1	27		0	6	2018/01/22 18:00:44
1467	1	19		0	6	2018/01/22 18:00:49
1468	1	19		0	6	2018/01/22 18:00:49
1469	1	3		0	6	2018/01/22 18:02:14
1470	1	14		0	6	2018/01/22 18:02:20
1471	1	14		0	6	2018/01/22 18:02:20
1472	1	4		0	6	2018/01/22 18:02:23
1473	1	11		0	6	2018/01/22 18:02:29
1474	1	12		0	6	2018/01/22 18:08:27
1475	1	7		0	6	2018/01/22 19:18:39
1476	1	7		0	6	2018/01/22 19:18:39
1477	1	13		0	6	2018/01/22 19:53:36
1478	1	14		0	6	2018/01/22 19:53:42
1479	1	14		0	6	2018/01/22 19:53:42
1480	1	5		0	5	2018/01/23 08:14:12
1481	1	15		0	5	2018/01/23 08:14:22
1482	1	4		0	5	2018/01/23 08:31:39
1483	1	29		0	5	2018/01/23 08:48:27
1484	1	9		0	5	2018/01/23 08:55:04
1485	1	21		0	5	2018/01/23 08:55:39
1486	1	1		0	5	2018/01/23 09:02:57
1487	1	1		0	5	2018/01/23 09:02:59
1488	1	11		0	5	2018/01/23 09:07:19
1489	1	11		0	5	2018/01/23 09:07:19
1490	1	17		0	5	2018/01/23 09:13:11
1491	1	17		0	5	2018/01/23 09:13:11
1492	1	20		0	5	2018/01/23 09:14:14
1493	1	2		0	5	2018/01/23 09:21:33
1494	1	12		0	5	2018/01/23 09:21:37
1495	1	14		0	5	2018/01/23 09:28:12
1496	1	14		0	5	2018/01/23 09:28:12
1497	1	14		0	5	2018/01/23 09:28:14
1498	1	7		0	5	2018/01/23 09:34:48
1499	1	7		0	5	2018/01/23 09:34:48
1500	1	3		0	5	2018/01/23 09:59:55
1501	1	9		0	6	2018/01/23 12:00:20
1502	1	21		0	6	2018/01/23 12:00:32
1503	1	29		0	6	2018/01/23 12:00:41
1504	1	12		0	6	2018/01/23 12:00:46
1505	1	20		0	6	2018/01/23 12:00:51
1506	1	17		0	6	2018/01/23 12:01:08
1507	1	3		0	6	2018/01/23 12:01:45
1508	1	3		0	6	2018/01/23 12:01:45
1509	1	5		0	6	2018/01/23 12:02:38
1510	1	19		0	5	2018/01/23 12:18:18
1511	1	21		0	5	2018/01/23 12:29:25
1512	1	3		0	5	2018/01/23 12:29:33
1513	1	3		0	5	2018/01/23 12:29:33
1514	1	12		0	5	2018/01/23 12:31:06
1515	1	17		0	5	2018/01/23 12:35:59
1516	1	17		0	5	2018/01/23 12:35:59
1517	1	1		0	6	2018/01/23 12:43:21
1518	1	1		0	5	2018/01/23 12:43:27
1519	1	5		0	5	2018/01/23 13:00:11
1520	1	29		0	5	2018/01/23 13:00:21
1521	1	7		0	5	2018/01/23 13:00:55
1522	1	7		0	5	2018/01/23 13:00:55
1523	1	28		0	5	2018/01/23 13:13:19
1524	1	30		0	5	2018/01/23 13:15:02
1525	1	27		0	5	2018/01/23 13:51:48
1526	1	21		0	6	2018/01/23 18:00:22
1527	1	17		0	6	2018/01/23 18:00:28
1528	1	30		0	6	2018/01/23 18:00:38
1529	1	28		0	6	2018/01/23 18:00:42
1530	1	20		0	6	2018/01/23 18:01:00
1531	1	29		0	6	2018/01/23 18:01:08
1532	1	27		0	6	2018/01/23 18:03:05
1533	1	19		0	6	2018/01/23 18:05:31
1534	1	3		0	6	2018/01/23 18:06:56
1535	1	3		0	6	2018/01/23 18:06:56
1536	1	4		0	6	2018/01/23 18:07:21
1537	1	12		0	6	2018/01/23 18:09:19
1538	1	11		0	6	2018/01/23 18:11:32
1539	1	14		0	6	2018/01/23 18:18:01
1540	1	15		0	6	2018/01/23 18:18:06
1541	1	7		0	6	2018/01/23 18:18:11
1542	1	7		0	6	2018/01/23 18:18:11
1543	1	2		0	6	2018/01/23 18:18:16
1544	1	9		0	0	2018/01/24 08:38:23
1545	1	9		0	5	2018/01/24 08:38:31
1546	1	9		0	5	2018/01/24 08:38:31
1547	1	5		0	5	2018/01/24 08:39:27
1548	1	1		0	5	2018/01/24 08:51:08
1549	1	7		0	5	2018/01/24 08:53:05
1550	1	7		0	5	2018/01/24 08:53:05
1551	1	21		0	5	2018/01/24 08:57:07
1552	1	4		0	5	2018/01/24 08:57:59
1553	1	15		0	5	2018/01/24 09:00:15
1554	1	6		0	5	2018/01/24 09:00:19
1555	1	11		0	5	2018/01/24 09:02:36
1556	1	14		0	5	2018/01/24 09:06:50
1557	1	17		0	5	2018/01/24 09:09:07
1558	1	17		0	5	2018/01/24 09:09:07
1559	1	29		0	5	2018/01/24 09:11:31
1560	1	20		0	5	2018/01/24 09:19:54
1561	1	19		0	5	2018/01/24 09:27:59
1562	1	19		0	5	2018/01/24 09:27:59
1563	1	12		0	5	2018/01/24 09:28:25
1564	1	28		0	5	2018/01/24 09:36:54
1565	1	22		0	5	2018/01/24 09:45:22
1566	1	2		0	5	2018/01/24 09:48:25
1567	1	3		0	5	2018/01/24 10:19:32
1568	1	5		0	6	2018/01/24 12:00:17
1569	1	21		0	6	2018/01/24 12:00:22
1570	1	17		0	6	2018/01/24 12:00:54
1571	1	9		0	6	2018/01/24 12:00:58
1572	1	28		0	6	2018/01/24 12:01:24
1573	1	28		0	6	2018/01/24 12:01:24
1574	1	22		0	6	2018/01/24 12:01:45
1575	1	20		0	6	2018/01/24 12:01:56
1576	1	3		0	6	2018/01/24 12:02:11
1577	1	29		0	6	2018/01/24 12:02:44
1578	1	19		0	6	2018/01/24 12:02:56
1579	1	12		0	6	2018/01/24 12:03:56
1580	1	7		0	6	2018/01/24 12:26:45
1581	1	7		0	6	2018/01/24 12:26:45
1582	1	7		0	5	2018/01/24 12:26:57
1583	1	7		0	5	2018/01/24 12:26:57
1584	1	9		0	5	2018/01/24 12:26:59
1585	1	15		0	6	2018/01/24 12:27:05
1586	1	15		0	5	2018/01/24 12:27:13
1587	1	20		0	5	2018/01/24 12:33:09
1588	1	17		0	5	2018/01/24 12:33:12
1589	1	22		0	5	2018/01/24 12:33:17
1590	1	21		0	5	2018/01/24 12:34:18
1591	1	19		0	5	2018/01/24 12:34:26
1592	1	14		0	5	2018/01/24 12:38:29
1593	1	28		0	5	2018/01/24 12:47:39
1594	1	28		0	5	2018/01/24 12:47:39
1595	1	29		0	5	2018/01/24 12:55:46
1596	1	5		0	5	2018/01/24 13:00:13
1597	1	14		0	5	2018/01/24 13:00:15
1598	1	14		0	5	2018/01/24 13:00:15
1599	1	3		0	5	2018/01/24 13:13:03
1600	1	3		0	5	2018/01/24 13:13:03
1601	1	1		0	6	2018/01/24 13:27:08
1602	1	1		0	5	2018/01/24 13:27:13
1603	1	30		0	5	2018/01/24 13:48:09
1604	1	27		0	5	2018/01/24 14:01:42
1605	1	29		0	6	2018/01/24 14:27:52
1606	1	20		0	6	2018/01/24 15:19:33
1607	1	20		0	6	2018/01/24 15:19:33
1608	1	28		0	5	2018/01/24 15:41:34
1609	1	28		0	6	2018/01/24 15:41:49
1610	1	13		0	6	2018/01/24 17:15:04
1611	1	12		0	5	2018/01/24 17:21:16
1612	1	21		0	6	2018/01/24 18:00:10
1613	1	17		0	6	2018/01/24 18:00:29
1614	1	17		0	6	2018/01/24 18:00:29
1615	1	22		0	6	2018/01/24 18:00:54
1616	1	9		0	6	2018/01/24 18:02:39
1617	1	5		0	6	2018/01/24 18:02:43
1618	1	7		0	6	2018/01/24 18:02:48
1619	1	14		0	6	2018/01/24 18:02:50
1620	1	2		0	6	2018/01/24 18:03:09
1621	1	27		0	6	2018/01/24 18:03:20
1622	1	30		0	6	2018/01/24 18:03:25
1623	1	6		0	6	2018/01/24 18:03:29
1624	1	19		0	6	2018/01/24 18:05:41
1625	1	19		0	6	2018/01/24 18:05:41
1626	1	4		0	6	2018/01/24 18:07:02
1627	1	12		0	6	2018/01/24 18:07:15
1628	1	1		0	6	2018/01/24 18:12:52
1629	1	3		0	6	2018/01/24 18:13:13
1630	1	14		0	6	2018/01/24 19:10:50
1631	1	14		0	6	2018/01/24 19:10:52
1632	1	14		0	6	2018/01/24 19:10:52
1633	1	14		0	6	2018/01/24 19:10:53
1634	1	14		0	6	2018/01/24 19:10:53
1635	1	9		0	6	2018/01/24 21:56:11
1636	1	15		0	5	2018/01/25 07:55:55
1637	1	5		0	5	2018/01/25 08:38:22
1638	1	7		0	5	2018/01/25 08:55:03
1639	1	7		0	5	2018/01/25 08:55:03
1640	1	1		0	5	2018/01/25 08:55:36
1641	1	21		0	5	2018/01/25 08:58:07
1642	1	4		0	5	2018/01/25 09:05:34
1643	1	17		0	5	2018/01/25 09:06:45
1644	1	17		0	5	2018/01/25 09:06:45
1645	1	29		0	5	2018/01/25 09:06:53
1646	1	6		0	5	2018/01/25 09:11:03
1647	1	6		0	5	2018/01/25 09:11:03
1648	1	14		0	5	2018/01/25 09:19:00
1649	1	14		0	5	2018/01/25 09:19:00
1650	1	14		0	5	2018/01/25 09:19:02
1651	1	28		0	5	2018/01/25 09:28:15
1652	1	19		0	5	2018/01/25 09:29:53
1653	1	9		0	5	2018/01/25 09:30:57
1654	1	22		0	5	2018/01/25 09:43:09
1655	1	3		0	5	2018/01/25 10:42:31
1656	1	3		0	5	2018/01/25 10:42:31
1657	1	28		0	6	2018/01/25 12:00:30
1658	1	4		0	6	2018/01/25 12:00:35
1659	1	21		0	6	2018/01/25 12:00:47
1660	1	19		0	6	2018/01/25 12:01:01
1661	1	29		0	6	2018/01/25 12:01:15
1662	1	1		0	6	2018/01/25 12:01:19
1663	1	17		0	6	2018/01/25 12:01:24
1664	1	17		0	6	2018/01/25 12:01:24
1665	1	22		0	6	2018/01/25 12:01:32
1666	1	3		0	6	2018/01/25 12:02:13
1667	1	3		0	6	2018/01/25 12:02:13
1668	1	7		0	6	2018/01/25 12:20:29
1669	1	7		0	6	2018/01/25 12:20:34
1670	1	7		0	6	2018/01/25 12:20:34
1671	1	7		0	5	2018/01/25 12:20:42
1672	1	7		0	5	2018/01/25 12:20:42
1673	1	17		0	5	2018/01/25 12:33:12
1674	1	22		0	5	2018/01/25 12:33:18
1675	1	14		0	5	2018/01/25 12:33:23
1676	1	14		0	5	2018/01/25 12:33:23
1677	1	14		0	5	2018/01/25 12:33:25
1678	1	21		0	5	2018/01/25 12:34:21
1679	1	9		0	6	2018/01/25 12:34:27
1680	1	9		0	5	2018/01/25 12:34:32
1681	1	19		0	5	2018/01/25 12:34:39
1682	1	19		0	5	2018/01/25 12:34:39
1683	1	1		0	5	2018/01/25 12:39:20
1684	1	4		0	5	2018/01/25 12:53:48
1685	1	28		0	5	2018/01/25 12:58:53
1686	1	29		0	5	2018/01/25 13:00:08
1687	1	30		0	5	2018/01/25 13:39:58
1688	1	29		0	6	2018/01/25 14:05:12
1689	1	29		0	6	2018/01/25 14:05:12
1690	1	27		0	5	2018/01/25 14:06:24
1691	1	5		0	5	2018/01/25 14:06:46
1692	1	3		0	5	2018/01/25 14:13:42
1693	1	3		0	5	2018/01/25 14:13:42
1694	1	28		0	6	2018/01/25 14:39:36
1695	1	22		0	6	2018/01/25 15:59:40
1696	1	17		0	6	2018/01/25 15:59:47
1697	1	21		0	6	2018/01/25 15:59:51
1698	1	19		0	6	2018/01/25 16:00:45
1699	1	19		0	6	2018/01/25 16:00:45
1700	1	3		0	6	2018/01/25 16:02:20
1701	1	6		0	6	2018/01/25 18:00:15
1702	1	14		0	6	2018/01/25 18:02:38
1703	1	14		0	6	2018/01/25 18:02:38
1704	1	14		0	6	2018/01/25 18:02:40
1705	1	14		0	6	2018/01/25 18:02:40
1706	1	14		0	6	2018/01/25 18:02:42
1707	1	30		0	6	2018/01/25 18:03:24
1708	1	27		0	6	2018/01/25 18:03:27
1709	1	1		0	6	2018/01/25 18:07:47
1710	1	4		0	6	2018/01/25 18:29:45
1711	1	15		0	0	2018/01/26 08:06:52
1712	1	1		0	5	2018/01/26 08:43:05
1713	1	4		0	5	2018/01/26 08:50:32
1714	1	7		0	5	2018/01/26 08:55:24
1715	1	7		0	5	2018/01/26 08:55:31
1716	1	5		0	5	2018/01/26 08:56:22
1717	1	19		0	5	2018/01/26 09:00:19
1718	1	19		0	5	2018/01/26 09:00:19
1719	1	21		0	5	2018/01/26 09:05:59
1720	1	20		0	5	2018/01/26 09:09:58
1721	1	6		0	5	2018/01/26 09:12:11
1722	1	6		0	5	2018/01/26 09:12:11
1723	1	17		0	5	2018/01/26 09:20:13
1724	1	17		0	5	2018/01/26 09:20:13
1725	1	9		0	5	2018/01/26 09:23:15
1726	1	14		0	5	2018/01/26 09:46:14
